,Unnamed: 0,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihtdrate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
151,174,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.2302483342261611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.55,399,None
152,175,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.2260769694156932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,412,None
153,176,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.1739349092848452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,415,None
154,177,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,0.0763469793432249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,418,None
155,178,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,0.5977675806517045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.13,350,None
156,179,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,2.203743032681822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.33,380,None
157,180,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,6.562819259620712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.33,380,None
158,181,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,8.481647072435917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.33,380,None
159,182,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.2156485573895236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,380,None
160,183,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.0487939649708101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,380,None
161,184,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,0.2119163356834296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,405,None
162,185,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,2.3601692130743657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.78,430,None
163,186,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.2260769694156932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.78,430,None
164,187,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.1530780852325061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.15,475,None
165,188,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,0.149345863526412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.52,510,None
166,189,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,2.610451101702436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.84,545,None
167,205,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,1.7928736421692717,-0.2362342427291824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1,490,None
168,206,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,1.7928736421692717,-0.2356293948316646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6,530,None
169,207,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,1.7928736421692717,-0.2325842985200231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.4,570,None
170,208,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,1.7928736421692717,-0.2287257860703403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7,580,None
171,209,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,1.7928736421692717,-0.1943120263839806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.4,610,None
172,210,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,1.7928736421692717,-0.1513678256602142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,610,None
173,211,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.3874516101599968,-0.3020874190505117,-0.2361925290810777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9,550,None
174,212,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.3874516101599968,-0.3020874190505117,-0.2320837347427669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6,575,None
175,213,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.3874516101599968,-0.3020874190505117,-0.2270155264980485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1,595,None
176,214,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.3874516101599968,-0.3020874190505117,-0.209766933006764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.4,600,None
177,215,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.3874516101599968,-0.3020874190505117,-0.1882844042328546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,605,None
178,216,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.3874516101599968,-0.3020874190505117,-0.1464664720079145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.1,630,None
179,217,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.0121567401324558,-0.2362968132013394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,510,None
180,218,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.0121567401324558,-0.2354625402392459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,550,None
181,219,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.0121567401324558,-0.2333768578340119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.5,570,None
182,220,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.0121567401324558,-0.2293723476159628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,590,None
183,221,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.0121567401324558,-0.2068886912875412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.4,600,None
184,222,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.0121567401324558,-0.1807133771018555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,600,None
185,223,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.2216528462544341,-0.2361508154329731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.2,500,None
186,224,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.2216528462544341,-0.2350871174063037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.8,545,None
187,225,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.2216528462544341,-0.231291175428778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.6,570,None
188,226,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.2216528462544341,-0.2193402152467877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.3,600,None
189,227,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.2216528462544341,-0.185051596504742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6,620,None
190,228,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,0.2216528462544341,-0.1258182161960988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.9,620,None
191,229,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,5.98166701403706,-0.2362342427291824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7,450,None
192,230,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,5.98166701403706,-0.2333768578340119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5,530,None
193,231,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,5.98166701403706,-0.2065341252786514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.5,585,None
194,232,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,5.98166701403706,-0.1808176612221172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7,590,None
195,233,0.4823597348460647,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.3705850690111522,-0.4392758630677163,5.98166701403706,-0.1484478702928868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.9,595,None
