,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
173,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,383,None
174,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.55,399,None
175,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.22607696941569327,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,412,None
176,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.17393490928484528,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,415,None
177,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,0.07634697934322493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,418,None
178,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,0.5977675806517045,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.13,350,None
179,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,2.203743032681822,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.33,380,None
180,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,6.562819259620712,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.33,380,None
181,-2.7870412817519528,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,8.481647072435917,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.33,380,None
182,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,380,None
183,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.048793964970810184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,380,None
184,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,0.21191633568342963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,405,None
185,-2.3199839936665216,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,2.3601692130743657,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.78,430,None
186,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.22607696941569327,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.78,430,None
187,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,-0.1530780852325061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.15,475,None
188,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,0.14934586352641208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.52,510,None
189,-1.7750838242335187,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.12137736595864825,-0.6818111328718388,-0.3020874190505117,2.610451101702436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.84,545,None
205,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,1.7928736421692717,-0.23623424272918245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.1,490,None
206,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,1.7928736421692717,-0.23562939483166462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6,530,None
207,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,1.7928736421692717,-0.2325842985200231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.4,570,None
208,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,1.7928736421692717,-0.22872578607034033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7,580,None
209,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,1.7928736421692717,-0.19431202638398068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.4,610,None
210,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,1.7928736421692717,-0.15136782566021428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,610,None
211,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.38745161015999685,-0.3020874190505117,-0.23619252908107777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9,550,None
212,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.38745161015999685,-0.3020874190505117,-0.23208373474276695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6,575,None
213,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.38745161015999685,-0.3020874190505117,-0.22701552649804854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1,595,None
214,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.38745161015999685,-0.3020874190505117,-0.209766933006764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.4,600,None
215,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.38745161015999685,-0.3020874190505117,-0.18828440423285464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,605,None
216,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.38745161015999685,-0.3020874190505117,-0.14646647200791457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.1,630,None
217,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.012156740132455816,-0.23629681320133947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,510,None
218,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.012156740132455816,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,550,None
219,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.012156740132455816,-0.23337685783401196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.5,570,None
220,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.012156740132455816,-0.22937234761596284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,590,None
221,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.012156740132455816,-0.2068886912875412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.4,600,None
222,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.012156740132455816,-0.18071337710185553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,600,None
223,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.22165284625443418,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.2,500,None
224,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.22165284625443418,-0.23508711740630378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.8,545,None
225,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.22165284625443418,-0.23129117542877806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.6,570,None
226,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.22165284625443418,-0.2193402152467877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.3,600,None
227,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.22165284625443418,-0.18505159650474207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6,620,None
228,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,0.22165284625443418,-0.1258182161960988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.9,620,None
229,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,5.98166701403706,-0.23623424272918245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7,450,None
230,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,5.98166701403706,-0.23337685783401196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5,530,None
231,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,5.98166701403706,-0.20653412527865145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.5,585,None
232,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,5.98166701403706,-0.18081766122211723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7,590,None
233,0.48235973484606476,-0.4651189801169398,-0.5005543079730963,-0.3865357834273831,-0.4981287381152882,-0.37058506901115223,-0.4392758630677163,5.98166701403706,-0.1484478702928868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.9,595,None
